class,score
0,2.8369134273696552
0,1.9033498897931802
0,1.8734302331917982
0,2.089723375369541
0,1.8252289640606958
0,3.608653508339265
0,3.608653508339265
0,3.608653508339265
0,4.763871148665725
0,4.322597958995111
0,4.763871148665725
0,4.1875372050892645
0,3.5435887078637576
0,3.5435887078637576
0,4.0660731572888436
0,3.682572646197623
0,5.77750818413573
0,5.19727096596711
0,5.19727096596711
0,5.088250164220601
0,2.264025138892182
0,5.088250164220601
0,2.392977242736377
0,5.32569671288336
0,5.424287420729847
0,3.413883897975254
0,3.5580052956023933
0,7.327730593804182
0,4.140973553770751
0,4.112689282523289
0,2.761131542792729
0,1.8640329032287581
0,2.350375449722537
0,2.137403384906468
0,3.6906434098386907
0,2.350375449722537
0,3.098108698617602
0,5.341113586884013
0,5.090328192262691
0,6.701570567975223
0,6.624576263894725
0,2.354874750503977
0,3.608653508339265
0,3.0516840037110633
0,3.872053425164482
0,3.4418836492197538
0,5.952645981040048
0,5.424779243834746
0,5.785515785131156
0,5.231756645665959
0,5.131340333886094
0,5.131340333886094
0,5.907483528259575
0,5.514589635728186
0,5.907483528259575
0,5.6507714396022894
0,5.7870801899149305
0,6.06366962877741
0,5.8899937677207115
0,5.7870801899149305
0,6.253473067592307
0,5.655810157646383
0,2.5801324795247744
0,2.540887758092918
0,2.7328269820590925
0,1.5885494146672434
0,3.554759742399026
0,3.8193554042968314
0,3.410452440470178
0,3.410452440470178
0,6.496306262868602
0,3.608653508339265
0,7.255655459272788
0,6.828056493168351
0,7.255655459272788
0,5.165773003743726
0,5.345696570365916
0,5.248278499393195
0,5.248278499393195
0,5.321126758176904
0,5.321126758176904
0,3.5405836959887496
0,6.0625584660526375
0,5.799512890597948
0,7.227552249158595
0,5.799512890597948
0,6.147378409950895
0,4.729899831120118
0,4.9932610601081295
0,5.183627710871026
0,6.853458047624235
0,3.8155441906967265
0,3.681784874466632
0,6.1079539334103465
0,4.969719145868488
0,3.8003868192782915
0,3.608653508339265
0,2.47822765844782
0,2.22481711237195
0,2.22481711237195
0,2.22481711237195
0,2.22481711237195
0,2.22481711237195
0,4.813559376978251
0,4.926352852877927
0,4.977614828518359
0,2.3215329962069147
0,7.2601231719665495
0,3.9250834968869297
0,3.5388378959720534
0,4.063684546427415
0,4.063684546427415
0,3.5388378959720534
0,4.176968869237839
0,5.313830264118557
0,2.709919076835998
0,1.1130998005660764
0,2.5402230841009406
0,2.5308715287954042
0,4.744768351938172
0,5.204941477877066
0,4.5345228993342035
0,3.0851022365995915
0,4.629406004160503
0,3.0414613866394817
0,4.730689428872147
0,3.2135228244428213
0,3.518379889944175
0,2.762240235685317
0,2.762240235685317
0,2.762240235685317
0,2.762240235685317
0,3.551968816503006
0,2.5711426846691112
0,5.787839825891651
0,5.516527554013646
0,5.610085477908752
0,1.7570635186617674
0,4.619860710446855
0,3.779706146511594
0,1.1097757839963276
0,5.2232783742679
0,3.7098576245491284
0,4.619860710446855
0,3.840280968409796
0,4.627363742187927
0,3.1832815668773433
0,4.492234879602697
0,3.7548814713211818
0,3.7963869446655836
0,2.1174939894826337
0,3.785940254624981
0,3.3193357002052135
0,3.1901601139992484
0,3.6645854331449446
0,3.6536400511782516
0,3.1901601139992484
0,3.8003868192782915
0,5.892394305592685
0,3.538240066448889
0,3.9408284539191407
0,5.7737915185178
0,5.483317951420865
0,5.483317951420865
0,5.986889834637022
0,5.653857286493411
0,5.571376261628058
0,5.873041053222827
0,5.873041053222827
0,5.571376261628058
0,5.873041053222827
0,5.460677397253835
0,4.770310315452293
0,5.534789378300798
0,4.962645081477942
0,2.543401942242143
0,3.3740454036453373
0,2.510569174471589
0,2.5297017255906487
0,2.319336267009254
0,2.9027102350778424
0,2.7153315838569814
0,2.075080176306668
0,3.0645434389998796
0,4.624807823702045
0,5.3721319156722895
0,5.379710663311551
0,4.862113799198279
0,2.5402230841009406
0,2.5402230841009406
0,2.8924500683927845
0,2.872534812736709
0,2.872534812736709
0,2.872534812736709
0,2.8924500683927845
0,2.8924500683927845
0,2.872534812736709
0,4.1946674435227225
0,4.867891217501802
0,5.358206653993872
0,6.786826818314137
0,4.90338099931666
0,5.0052370313673
0,5.7000861775926595
0,4.892825850370273
0,4.90338099931666
0,4.892825850370273
0,3.6914825015457895
0,6.412678991824591
0,6.3097061001703425
0,3.6914825015457895
0,6.412678991824591
0,6.6422399193398425
0,4.131281306911703
0,3.1051936723963096
0,1.8933149355315135
0,2.531142684669111
0,5.076443269935229
0,2.089723375369541
0,5.349411029424366
0,5.358587420231585
0,5.358521631601477
0,3.184919577792318
0,5.542153295265092
0,5.086084522906266
0,4.763871148665725
0,2.049075463446239
0,2.2989618424248937
0,3.91364242658073
0,4.97135054886263
0,5.721762699964026
0,4.941300934530453
0,2.763612235076617
0,4.1033560571809256
0,5.411645634760274
0,4.513239820366368
0,2.049075463446239
0,5.928071057021213
0,2.358528266777609
0,5.243994072955238
0,5.243994072955238
0,5.418980670634017
0,5.025524477033365
0,5.329023317439607
0,5.025524477033365
0,5.395880013711727
0,5.395880013711727
0,5.395880013711727
0,5.094626898501063
0,4.908482461440347
0,5.094626898501063
0,5.6984165225869745
0,5.698248886971397
0,6.022386773893588
0,6.409459705620788
0,5.945562092512141
0,4.947964374848519
0,5.411514553385916
0,4.947964374848519
0,5.411514553385916
0,4.999023296310285
0,6.462546251640582
0,7.374355516118376
0,3.8021020324402057
0,3.099157193296922
0,2.137403384906468
0,5.510375217847365
0,2.149119113659006
0,3.55057460616887
0,3.9119410320734453
0,3.0991571932969224
0,3.8567350100435216
0,1.1130998005660764
0,1.1130998005660764
0,3.845207990211926
0,3.2294746072688243
0,1.1130998005660764
0,3.62188473140019
0,3.62188473140019
0,3.269951718006303
0,3.5778821629649786
0,3.9807596840059722
0,4.300034020536937
0,4.797430663200111
0,3.805871450986194
0,2.5066241724938725
0,2.743565472111433
0,1.4230421402670692
0,5.436227110938619
0,3.9136860057796663
0,4.269766728034249
0,1.5602651434197816
0,2.034470495047822
0,4.797430663200111
0,4.797430663200111
0,2.8682391733498167
0,1.4230421402670692
0,3.0523738494430956
0,3.76560329789768
0,2.663495157021442
0,3.7984888236143686
0,2.915871789947525
0,3.497958786225598
0,5.167379831433202
0,2.868757248826092
0,3.018345614405927
0,6.256226943145049
0,1.8640329032287581
0,1.5885494146672434
0,3.0603732484093933
0,5.025084919584674
0,3.4086287992502515
0,3.515485469421394
0,4.510958939953638
0,3.9194612080183187
0,3.3900859391362745
0,3.817544397073774
0,5.070687541350564
0,2.370828373966865
0,4.121059224649969
0,1.8252289640606958
0,4.282223612237716
0,3.62188473140019
0,3.3392351307004047
0,6.072705452704559
0,2.137403384906468
0,3.386013950022142
0,5.58475341536008
0,3.805871450986194
0,4.156628912331053
0,4.2791996218540405
0,2.2846809075404417
0,4.040100537042707
0,3.4517787100280826
0,1.5704769410107895
0,4.189895854754138
0,3.4517787100280826
0,5.776560937911005
0,3.7930932726599025
0,3.502974575852958
0,3.62188473140019
0,3.7858675921069396
0,3.530631661693012
0,3.5096515865614015
0,3.62188473140019
0,3.7858675921069396
0,3.644682153381777
0,3.066851666559355
0,2.9154757692559774
0,2.9154757692559774
0,2.9154757692559774
0,4.012248825777487
0,3.6417473442834005
0,3.9136860057796667
0,2.9154757692559774
0,4.779529325579842
0,2.757206311427101
0,5.925836742644658
1,3.1007730589079876
1,1.6043603999958114
1,1.8933149355315135
1,3.7967229581796875
1,5.009641267533869
1,2.089723375369541
1,4.018749571237374
1,3.693175950582731
1,1.810587947909318
1,4.694671493073347
1,1.1097757839963276
1,1.1130998005660764
1,2.3568227992026185
1,4.639616624410798
1,1.1130998005660764
1,1.8586739193801358
1,3.3368912514153486
1,1.1130998005660764
1,1.9134302331917983
1,5.029035881511106
1,1.8933149355315135
1,3.1378406924970235
1,3.3368912514153486
1,5.029035881511106
1,2.149119113659006
1,4.639616624410798
1,1.8586739193801358
1,3.1122786461750183
1,3.534868406331949
1,1.5807974882983453
1,4.922091752538692
1,1.5885494146672434
1,3.304172901246207
1,3.044943784779665
1,1.1097757839963276
1,5.029035881511106
1,2.3448171123719495
1,1.8030395079964554
1,3.752202243624422
1,2.769325209464025
1,1.1130998005660764
1,2.881878701704188
1,4.838870967245365
1,1.8171356873368678
1,1.1130998005660764
1,1.6090817595458071
1,2.1681032825445663
1,4.180849987012549
1,2.719987049638306
1,3.1122786461750183
1,3.698928534616814
1,3.7148600701373335
1,1.8655244381446037
1,4.1800171187263775
1,4.674154114115096
1,3.8232827845465067
1,2.654253623703893
1,1.1097757839963276
1,4.639616624410798
1,2.9154757692559774
1,3.346051916848411
1,2.4937091462725807
1,1.7570635186617674
1,3.4337645951657305
1,1.5885494146672434
1,3.9501794573700773
1,3.1840186121113554
1,4.1826256645264515
1,1.1097757839963276
1,4.063933048847945
1,4.1586413681097865
1,4.141625953107114
1,3.0048169351202274
1,2.677578678457018
1,3.6651189288664874
1,2.785373941254242
1,2.8676229433564844
1,2.07934948653336
1,1.8879559516828912
1,4.286172170149376
1,1.1130998005660764
1,1.1097757839963276
1,4.547922651892897
1,4.044814885403449
1,1.1130998005660764
1,1.1130998005660764
1,2.5523917370978064
1,2.910293466498186
1,4.858576505464714
1,4.799168810214006
1,3.0794072279039977
1,4.2609268359581565
1,1.1130998005660764
1,2.740818978084509
1,1.1130998005660764
1,3.201129935592028
1,4.0237713148970595
1,3.6519676639809044
1,1.5807974882983453
1,1.8586739193801358
1,2.8023624700245193
1,3.2106574300580615
1,1.7877587810924214
1,2.4213879600791888
1,3.1175484550499317
1,2.0591918545978176
1,1.8897972392732618
1,3.8617945525030346
1,3.044943784779665
1,3.099157193296922
1,3.831454299906216
1,3.296636139076167
1,3.809191578341247
1,4.67671470395171
1,4.639616624410798
1,1.7877587810924214
1,4.117730869415653
1,5.029035881511106
1,2.7327566669691015
1,3.0233310976152823
1,2.517613298634073
1,1.1130998005660764
1,3.3029051867143466
1,1.8030395079964554
1,3.926374306177921
1,2.834956926960598
1,1.5885494146672434
1,5.138833148382746
1,4.513941959045507
1,3.5670610395006186
1,1.4230421402670692
1,3.809191578341247
1,1.6090817595458071
1,2.0591918545978176
1,4.196811129821026
1,4.683491164102994
1,3.4250059938401436
1,1.7877587810924214
1,1.1130998005660764
1,3.1242483459074197
1,3.658203088313952
1,2.4467242386612202
1,1.8030395079964554
1,2.3114526528082964
1,3.240514316529607
1,3.5281060222375378
1,1.6007974882983453
1,1.8030395079964554
1,3.9556268477359833
1,2.910293466498186
1,1.8344506995136824
1,3.3854957884673387
1,1.8933149355315135
1,3.1122786461750183
1,1.8252289640606958
1,1.1130998005660764
1,4.168220984703581
1,2.137403384906468
1,1.4230421402670692
1,5.260988940126987
1,1.1130998005660764
1,2.8313440613484513
1,4.732806931733485
1,3.2123056497828832
1,1.5685494146672434
1,1.1097757839963276
1,3.4337645951657305
1,4.337355012489493
1,1.8734302331917982
1,1.1130998005660764
1,2.6861155490683535
1,3.3368912514153486
1,5.463237145738528
1,3.0233310976152823
1,4.375796589079132
1,2.147609508684014
1,3.0867061648029352
1,3.3368912514153486
1,4.627510566658824
1,3.6300856667165946
1,1.1097757839963276
1,1.1097757839963276
1,1.1097757839963276
1,2.3650164658739143
1,4.060460967329555
1,1.1097757839963276
1,1.1097757839963276
1,3.944398778614219
1,1.1130998005660764
1,4.054646522705351
1,4.589845738248088
1,2.0392824591739838
1,3.809191578341247
1,1.1130998005660764
1,5.260988940126987
1,3.0867061648029352
1,2.7244744333525057
1,2.4467242386612202
1,3.6965810737117835
1,2.2926982143350254
1,2.5613070685585626
1,3.3854957884673387
1,2.7327566669691015
1,3.0959640746599577
1,1.1130998005660764
1,1.1097757839963276
1,3.6560720933170803
1,1.1130998005660764
1,1.8344506995136824
1,3.123976897070002
1,3.604131679334236
1,2.4467242386612202
1,4.326158023917995
1,2.9044907276361647
1,3.865902226897793
1,1.6090817595458071
1,3.51802567883892
1,1.1130998005660764
1,2.3114526528082964
1,4.639616624410798
1,5.029035881511106
1,3.769727178322067
1,4.337355012489493
1,1.8252289640606958
1,3.600130711114964
1,3.702200469243034
1,5.39399705494792
1,3.775181165040394
1,1.8990814544875123
1,2.316013558429977
1,3.026576650818649
1,3.0867061648029352
1,3.1633408795167606
1,1.8344506995136824
1,2.7244744333525057
1,2.084087446602772
1,4.6983905846139145
1,3.332194407202445
1,5.366648235810859
1,3.0867061648029352
1,4.427588250308816
1,1.1097757839963276
1,2.8590213136149236
1,1.5807974882983453
1,2.4467242386612202
1,3.3777754551666335
1,2.8581843358143324
1,3.3740380091120166
1,3.6749985877281883
1,2.7244744333525057
1,3.0959640746599577
1,3.2840186121113555
1,2.3114526528082964
1,2.4467242386612202
1,5.3230085712405675
1,1.4230421402670692
1,1.8990814544875123
1,1.7570635186617674
1,4.3039687383829595
1,3.1269264335656493
1,2.7244744333525057
1,1.8344506995136824
1,3.121161403303679
1,5.406020098683339
1,4.639616624410798
1,1.6043603999958114
1,2.9522209928417324
1,2.8581843358143324
1,4.196254420593899
1,1.7698722117376764
1,1.1097757839963276
1,1.1130998005660764
1,1.4230421402670692
1,1.5885494146672434
1,1.8933149355315135
1,5.298326491364869
1,3.171918932041531
1,1.6043603999958114
1,2.882865339718785
1,5.30498303036881
1,4.261827748990095
1,2.7327566669691015
1,3.62188473140019
1,1.1097757839963276
1,3.1198414597869415
1,1.1130998005660764
1,3.665215394367314
1,3.1654377366941473
1,1.5319808721723198
1,3.8016467226090715
1,2.7327566669691015
1,1.1130998005660764
1,2.5411594731849143
1,1.5885494146672434
1,1.4230421402670692
1,3.0867061648029352
1,1.7877587810924214
1,5.029035881511106
1,4.476423987902191
1,3.02966359342239
1,3.3368912514153486
1,2.592766069641684
1,1.8933149355315135
1,2.7327566669691015
1,3.138049891435179
1,4.639616624410798
1,1.4230421402670692
1,5.235536500632468
1,3.2152152933884337
1,5.029035881511106
1,3.3368912514153486
1,2.769325209464025
1,2.2579209933521396
1,1.1097757839963276
1,1.8815992067789753
1,3.596711692212519
1,2.8644421238786024
1,1.6090817595458071
1,5.171932253685967
1,3.0163153670423406
1,2.3054014908086673
1,4.639616624410798
1,4.260352352167888
1,5.029035881511106
1,4.2574203978737675
1,3.3368912514153486
1,1.1097757839963276
1,5.029035881511106
1,4.639616624410798
1,4.396908615172083
1,2.6868275032989986
1,2.323708419479362
1,1.5602651434197816
1,2.961255579911168
1,5.051128594891804
1,2.084087446602772
1,5.0254876122327525
1,3.786956704461618
1,2.0059336244364867
1,4.473827354147658
1,5.294566055624224
1,2.074007103204154
1,2.961255579911168
1,1.1130998005660764
1,3.209370516947853
1,3.467452418265472
1,1.5885494146672434
1,2.328468445734086
1,1.5944407433944294
1,1.8586739193801358
1,3.2840186121113555
1,2.507901243023583
1,3.8814592166429676
1,1.9939918106752088
1,1.1097757839963276
1,4.258662095728979
1,3.9116865992629686
1,5.267984007937761
1,2.7013830670350516
1,3.233636952978638
1,5.029035881511106
1,2.914236553569987
1,2.6868275032989986
1,3.2231276458699654
1,1.8030395079964554
1,3.1269264335656493
1,2.7327566669691015
1,5.036665379326174
1,2.815388319696387
1,3.1149184982520035
1,2.3568227992026185
1,5.051128594891804
1,2.8832987939082204
1,4.146184371093827
1,4.61188067894138
1,1.1097757839963276
1,1.1097757839963276
1,5.029035881511106
1,4.374216154023637
1,2.507901243023583
1,3.97756048530723
1,1.1097757839963276
1,3.6886105585422913
1,4.058550933644831
1,4.9666701842610275
1,3.5243581746460277
1,1.6090817595458071
1,3.3710564996994203
1,2.815388319696387
1,4.141142422452078
1,3.702200469243034
1,1.5319808721723198
1,4.9666701842610275
1,5.069203371023442
1,4.251473674442831
1,2.9547123426248016
1,2.3448171123719495
1,1.8815992067789753
1,3.6519676639809044
1,4.025734579927492
1,3.379351132935718
1,4.639616624410798
1,4.374024490272959
1,2.7327566669691015
1,1.5602651434197816
1,2.9547123426248016
1,1.8344506995136824
1,1.1130998005660764
1,1.5885494146672434
1,5.578031324250701
1,1.6090817595458071
1,1.1130998005660764
1,3.414179914682975
1,1.8586739193801358
1,5.155126289500629
1,4.024755631624397
1,1.773117764941044
1,2.8066863553177708
1,2.7386331485008206
1,5.127459206853584
1,2.1390387702603877
1,1.1130998005660764
1,1.1130998005660764
1,3.4835878278601826
1,2.3383675799803725
1,2.9547123426248016
1,3.6519676639809044
1,4.196385029115229
1,3.3625117675238316
1,2.364440372125042
1,4.169219671603919
1,3.379351132935718
1,3.047951996048653
1,1.878673919380136
1,4.639616624410798
1,3.756795366760215
1,3.149236155445034
1,2.5798759372063715
1,3.3915322675667268
1,3.6519676639809044
1,3.914402614083989
1,2.275345396506857
1,2.12568765615393
1,2.9905291758863592
1,4.01374712564917
1,4.649404311620819
1,3.3324040290185177
1,2.7833742668424315
1,4.588486995425438
1,2.977192821941453
1,4.639616624410798
1,1.1130998005660764
1,2.3383675799803725
1,4.046852967364589
1,2.0564985077963014
1,3.786956704461618
1,3.0557411240161567
1,1.1130998005660764
1,4.12246114279753
1,3.0557411240161567
1,2.290920286533502
1,3.7791268585220372
1,4.480171414119979
1,4.12246114279753
1,1.1130998005660764
1,4.324778998078556
1,4.9666701842610275
1,2.8909334124299324
1,5.1665174684585295
1,3.3495755028226815
1,3.9664081666361493
1,2.507901243023583
1,1.8586739193801358
1,2.2254997409914
1,2.275345396506857
1,3.4937091330530086
1,3.1639259833473448
1,5.217468466912991
1,3.2777675695146793
1,3.5480617898423548
1,3.88625776174984
1,2.0564985077963014
1,1.1130998005660764
1,3.667659261942339
1,4.306844506044067
1,5.11373468632469
1,3.618827532559165
1,2.879520841227441
1,3.1266807326017556
1,4.399909449977856
1,4.1667702694929
1,3.201129935592028
1,1.5885494146672434
1,4.9666701842610275
1,2.290920286533502
1,2.2815329962069146
1,3.769727178322067
1,3.1344198486589545
1,2.5845066921802013
1,1.1130998005660764
1,3.5926275143536266
1,4.639616624410798
1,2.7483055288291744
1,5.445985666534247
1,3.5670610395006186
1,3.597822114459228
1,4.141625953107114
1,3.1344198486589545
1,3.1840186121113554
1,3.480518751300326
1,1.1130998005660764
1,3.5281060222375378
1,4.027304994599515
1,4.914477205912733
1,2.815388319696387
1,3.5026645895832864
1,3.1344198486589545
1,4.639616624410798
1,2.7439381008005004
1,2.4467242386612202
1,3.233636952978638
1,2.9547123426248016
1,2.5798759372063715
1,3.839183667444347
1,3.5026645895832864
1,2.3058352993248725
1,4.157339230790964
1,4.894246384290919
1,1.1130998005660764
1,3.4337645951657305
1,3.673394153055106
1,1.5784690712686251
1,3.480518751300326
1,2.8449105435575515
1,4.251473674442831
1,4.350185120726469
1,2.5613070685585626
1,2.815388319696387
1,2.399768330638559
1,1.1130998005660764
1,4.0231340269915
1,3.4314864725809913
1,1.5784690712686251
1,2.149119113659006
1,3.4240006418535462
1,3.1344198486589545
1,2.9547123426248016
1,2.9210458772379813
1,3.1344198486589545
1,4.606018457389933
1,3.4847126424262784
1,2.5613070685585626
1,2.108612943552769
1,4.184354777304164
1,4.4340126084378895
1,2.149119113659006
1,4.958029412928792
1,2.2492667568299485
1,3.577123537151335
1,3.3402376818681483
1,1.8897972392732618
1,2.0564985077963014
1,2.6598416407478096
1,3.568804674373311
1,3.7259497670890394
1,3.4351278504342533
1,5.184887404704953
1,1.8843251406758497
1,2.1468133804996468
1,3.4351278504342533
1,2.882675863179668
1,3.4337645951657305
1,3.3402376818681483
1,4.851520905393086
1,3.756795366760215
1,3.1344198486589545
1,3.123494976060573
1,2.140524534905306
1,4.236367314227913
1,2.3439874478807137
1,3.4337645951657305
1,2.539589186544026
1,3.866396263676244
1,2.1458813358424327
1,2.1681032825445663
1,2.399768330638559
1,3.0968795073783055
1,4.949858787605752
1,4.647545124153139
1,2.6189861758305955
1,4.081298039307481
1,4.538483372812025
1,3.503769071494915
1,4.12246114279753
1,1.1130998005660764
1,4.079442881829633
1,2.149119113659006
1,3.1344198486589545
1,3.21411691532515
1,2.4783399012464105
1,3.1344198486589545
1,1.569081759545807
1,3.9126259310142744
1,1.5885494146672434
1,2.4783399012464105
1,3.4351278504342533
1,4.079442881829633
1,2.7504160521639993
1,2.702316681171857
1,3.1269264335656493
1,1.8787892170404206
1,2.7244744333525057
1,3.482152073648665
1,4.079442881829633
1,2.961255579911168
1,3.1122786461750183
1,2.149119113659006
1,4.079442881829633
1,3.1344198486589545
1,4.480171414119979
1,2.399768330638559
1,2.8437996017590668
1,3.5653084738178786
1,1.796944692813234
1,2.3650164658739143
1,3.379351132935718
1,2.5613070685585626
1,2.8497394380520245
1,3.6711294128259278
1,1.9134302331917983
1,1.8786739193801358
1,3.1344198486589545
1,2.5613070685585626
1,2.517613298634073
1,2.9316965239748214
1,4.222292177815875
1,3.756795366760215
1,2.478955887322612
1,2.5390893666398524
1,3.574361617613476
1,2.785373941254242
1,2.981711272530944
1,1.8933149355315135
1,1.1130998005660764
1,2.3439874478807137
1,2.0509981879265218
1,1.1130998005660764
1,3.954181101363456
1,2.702316681171857
1,5.086469056956522
1,1.9134302331917983
1,2.8674370390547756
1,3.2123056497828832
1,3.6119283487178895
1,3.1122786461750183
1,2.3596705944197547
1,1.5885494146672434
1,3.0867061648029352
1,3.34259386398108
1,4.543449116864593
1,3.2723737395313317
1,3.574361617613476
1,3.3324040290185177
1,5.151020017212353
1,3.47792422295305
1,1.1130998005660764
1,3.2123056497828832
1,3.3863654153022056
1,3.1344198486589545
1,2.478955887322612
1,2.9113879870033417
1,1.1130998005660764
1,3.2723737395313317
1,3.145158530798125
1,2.5613070685585626
1,1.6007974882983453
1,3.594450705459902
1,3.1344198486589545
1,1.1130998005660764
1,3.2723737395313317
1,3.480518751300326
1,2.6844824430833945
1,1.1130998005660764
1,2.345411840554312
1,2.026770602237078
1,1.1130998005660764
1,4.214539139207197
1,3.8703868050092636
1,2.4939773674917847
1,3.567144006265018
1,2.1054861197404695
1,3.0213534767289874
1,3.696728938523695
1,3.0867061648029352
1,3.2723737395313317
1,3.503769071494915
1,4.428425922097428
1,3.594450705459902
1,1.4230421402670692
1,3.480518751300326
1,4.394810688355999
1,2.8059029802499174
1,4.111998803991034
1,4.716502021737589
1,2.932534812736709
1,2.5392048971480174
1,3.480518751300326
1,1.1130998005660764
1,3.4086287992502506
1,3.574361617613476
1,2.6719651411723984
1,2.4783399012464105
1,3.702200469243034
1,3.0867061648029352
1,1.1130998005660764
1,3.0213534767289874
1,1.1130998005660764
1,3.574361617613476
1,2.6719651411723984
1,3.024636795339262
1,1.1130998005660764
1,1.9855713047683248
1,2.759041445447134
1,3.574361617613476
1,2.6719651411723984
1,3.4351278504342533
1,3.480518751300326
1,4.008084596638535
1,2.6719651411723984
1,2.9859461503679103
1,1.7877587810924214
1,2.6779715387204983
1,2.3568227992026185
1,3.702200469243034
1,3.480518751300326
1,3.2723737395313317
1,3.577123537151335
1,4.488075501801307
1,3.1122786461750183
1,3.0516840037110633
1,3.1527573966698763
1,3.702200469243034
1,4.2478972598780045
1,3.1344198486589545
1,4.083270802166564
1,4.011954707253031
1,2.6719651411723984
1,1.9134302331917983
1,3.2723737395313317
1,3.1344198486589545
1,3.480518751300326
1,2.072475069394701
1,5.0750648471527375
1,3.2723737395313317
1,4.275386008186374
1,2.5354981350124763
1,2.3596705944197547
1,3.673867958406351
1,4.639616624410798
1,1.569081759545807
1,2.1342484362792664
1,3.286116742486062
1,3.310254942910114
1,4.350185120726469
1,3.1432677614986106
1,3.480518751300326
1,4.639616624410798
1,2.6598416407478096
1,2.9373483845551744
1,1.1097757839963276
1,2.6978670367138573
1,3.2723737395313317
1,2.84918873969218
1,4.487209208220231
1,1.1130998005660764
1,3.480518751300326
1,4.113508162200405
1,3.8590980425683914
1,3.696728938523695
1,3.2866707085909974
1,1.1130998005660764
1,1.8786739193801358
1,3.673867958406351
1,3.1344198486589545
1,2.9373483845551744
1,3.1122786461750183
1,3.574361617613476
1,3.8159015809989194
1,1.1130998005660764
1,3.2723737395313317
1,3.014701490209333
1,3.45664274543656
1,4.639616624410798
1,2.981711272530944
1,3.728935567070504
1,1.6007974882983453
1,5.121585149055947
1,1.1097757839963276
1,1.841692090724102
1,2.290920286533502
1,3.099565156367187
1,2.133452308094899
1,4.011954707253031
1,2.8066863553177708
1,3.574361617613476
1,3.0568179653521295
1,4.631833965433069
1,3.2723737395313317
1,2.093452308094899
1,3.2962456227683843
1,3.6041305722539865
1,1.6090817595458071
1,4.275386008186374
1,3.480518751300326
1,3.6749985877281883
1,5.614873401815931
1,3.1344198486589545
1,1.841692090724102
1,3.480518751300326
1,3.1527573966698763
1,3.8353206143257603
1,4.4874759383218565
1,2.881033521142612
1,4.639616624410798
1,4.123705986761704
1,4.4340126084378895
1,3.1122786461750183
1,3.2723737395313317
1,3.558950339593722
1,2.6719651411723984
1,3.1344198486589545
1,2.7158903725380266
1,3.574361617613476
1,3.2723737395313317
1,3.8843870069921427
1,2.4543240653046166
1,3.702200469243034
1,3.480518751300326
1,4.606069369590424
1,3.702200469243034
1,1.8397352353182441
1,2.9859461503679103
1,3.1344198486589545
1,3.480518751300326
1,3.8359361800192304
1,3.1122786461750183
1,4.157339230790964
1,3.466757732033615
1,4.639616624410798
1,3.2723737395313317
1,3.1308502883985
1,2.290920286533502
1,2.043207690539612
1,4.012364002238835
1,2.534074499406206
1,2.12568765615393
1,3.2723737395313317
1,4.015193872110394
1,3.1344198486589545
1,3.1122786461750183
1,5.581121013681188
1,2.5621528898134476
1,4.639616624410798
1,2.1433819229945708
1,3.4106445623607913
1,3.8353206143257603
1,3.480518751300326
1,1.5047476078420599
1,4.015193872110394
1,2.9459522823225255
1,3.480518751300326
1,2.2908360195734314
1,3.702200469243034
1,3.786700512658953
1,1.1130998005660764
